Triangulated,Connected,Graph
false,false,"[[],[],[23],[],[],[],[23],[],[17],[],[],[44],[23],[],[],[19,23,24],[37],[8],[],[15],[],[],[],[2,6,12,15,31],[15],[45],[],[],[],[33,35],[],[23],[],[29,43],[],[29],[],[16],[],[],[],[],[],[33],[11],[25]]"
false,false,"[[44],[],[5],[],[],[2,12,22],[34,45],[],[],[],[],[],[5,37],[30],[],[],[],[26],[],[],[],[],[5],[],[],[38],[17],[],[],[43],[13,40],[33],[],[31],[6],[40],[41],[12,41],[25],[43],[30,35],[36,37],[],[29,39],[0],[6]]"
false,false,"[[],[],[20],[],[],[],[14,36],[],[12],[],[17],[17,36],[8],[27],[6,25],[],[],[10,11,36],[],[],[2,37],[33],[],[],[],[14],[],[13],[42],[43],[],[],[],[21],[43],[],[6,11,17,39],[20],[],[36],[],[],[28],[29,34],[],[]]"
false,false,"[[43],[],[20,23,38],[],[33],[11],[9,26],[18,19],[9,12,20],[6,8,19,39],[],[5,23],[8,31],[34],[],[],[],[29],[7,20],[7,9],[2,8,18],[],[33],[2,11],[],[27,36],[6],[25],[],[17],[],[12],[45],[4,22,42],[13],[],[25],[],[2],[9],[],[],[33],[0],[],[32]]"
false,false,"[[38],[37],[],[],[],[],[],[],[45],[17],[],[21],[],[],[28],[],[],[9,32],[25],[35,44],[],[11],[],[],[],[18,28],[42],[],[14,25,38],[],[],[],[17],[],[],[19],[],[1],[0,28],[],[],[],[26],[],[19],[8]]"
false,false,"[[18],[19],[10],[],[34],[16,32],[],[25],[],[],[2],[],[24],[14],[13],[37],[5],[],[0],[1,42],[],[42],[],[],[12],[7],[],[],[],[],[],[],[5],[],[4],[38],[45],[15],[35],[],[],[],[19,21],[],[],[36]]"
false,false,"[[33],[],[32],[],[],[],[],[],[],[36],[31],[30,44],[],[],[32],[35],[17],[16],[],[],[],[],[41,43],[],[],[],[36],[28],[27],[],[11,33,41],[10],[2,14],[0,30,43],[],[15],[9,26],[],[],[],[],[22,30],[],[22,33,44],[11,43],[]]"
false,false,"[[],[21,31],[43],[21],[11,20],[6],[5],[25],[16,24],[28],[],[4],[],[16],[],[],[8,13],[],[],[28],[4,41],[1,3],[30],[],[8],[7],[],[],[9,19],[41],[22],[1,34],[43],[],[31],[],[],[],[],[],[],[20,29],[],[2,32],[],[]]"
false,false,"[[12],[],[],[5],[24],[3,12,29],[],[27],[38,45],[],[40],[],[0,5,30],[41],[42],[],[24],[20,27],[],[],[17],[],[],[],[4,16,28],[28],[],[7,17],[24,25],[5],[12],[],[],[],[],[],[],[],[8],[],[10],[13],[14],[],[],[8]]"
false,false,"[[],[29],[9],[33],[18,36],[8,36],[32],[],[5,11],[2,24],[],[8],[],[32],[],[32],[],[43],[4,35,39],[],[],[],[],[],[9],[],[31],[],[],[1],[],[26],[6,13,15,34],[3],[32],[18,36],[4,5,35,43],[],[],[18],[],[],[],[17,36],[],[]]"
false,false,"[[],[],[26],[27],[],[],[],[],[],[],[],[24],[],[23,31,36,38,40],[],[42],[],[],[25],[],[],[],[],[13],[11],[18],[2,35],[3,39],[],[],[],[13],[],[41],[],[26],[13],[],[13],[27],[13],[33],[15],[],[],[]]"
false,false,"[[5,29],[7,30,33],[],[],[36,44],[0],[],[1,11],[41],[],[],[7],[],[],[],[32,42],[],[],[28,34],[],[26],[],[42],[],[],[43],[20],[],[18],[0],[1],[],[15],[1],[18,43],[],[4],[],[],[],[],[8],[15,22],[25,34],[4],[]]"
false,false,"[[27],[],[],[42],[],[23],[27],[33],[],[31],[30],[],[],[],[],[17],[18],[15,36],[16],[36],[],[],[],[5],[],[],[],[0,6,38],[],[],[10],[9,33,42],[],[7,31],[],[],[17,19],[],[27,39],[38,45],[],[],[3,31],[],[],[39]]"
false,false,"[[24],[],[10],[],[19,26,32,37],[12,23,31],[],[],[],[10],[2,9,26,40],[38],[5],[],[26,31],[],[],[],[],[4],[],[],[],[5],[0],[],[4,10,14],[],[33],[],[],[5,14],[4],[28],[],[],[],[4],[11,45],[],[10],[],[],[],[],[38]]"
false,false,"[[],[32],[28],[],[24],[23],[],[],[29],[26],[32,43],[22],[28,36],[],[],[],[],[24],[],[44],[],[],[11],[5],[4,17,29],[],[9],[],[2,12],[8,24,39],[],[],[1,10],[],[42],[],[12],[],[],[29],[],[],[34],[10],[19],[]]"
false,false,"[[],[14],[],[],[],[],[34],[],[23],[],[],[18],[],[22],[1],[20,26,28],[37],[18],[11,17],[40],[15],[],[13],[8,38],[38],[30],[15],[],[15],[45],[25],[],[],[],[6],[],[],[16],[23,24,40],[],[19,38],[],[],[],[],[29]]"
false,false,"[[],[],[19],[],[41],[15],[],[24],[],[],[],[],[],[],[24,36],[5,32],[23],[],[],[2],[],[28],[],[16],[7,14],[],[40],[43],[21],[],[],[41],[15],[],[40,44],[],[14],[],[],[45],[26,34],[4,31],[],[27],[34],[39]]"
false,false,"[[],[],[11],[],[6],[],[4,28],[],[],[11],[30],[2,9,17],[28],[],[],[41],[45],[11],[],[],[39],[43],[],[],[],[],[],[],[6,12],[],[10,45],[],[],[],[],[43],[],[],[],[20],[44],[15,45],[],[21,35],[40],[16,30,41]]"
false,false,"[[12],[25],[18],[],[34],[21,24],[],[],[],[],[],[37],[0],[],[22],[25],[],[],[2],[],[],[5],[14],[],[5,41],[1,15],[40],[],[],[],[],[],[],[],[4],[],[],[11],[],[],[26],[24],[],[],[],[]]"
false,false,"[[33],[4],[],[],[1,11],[],[],[],[45],[16],[11,15,17],[4,10,21],[],[],[],[10],[9,21],[10],[35],[],[43],[11,16],[],[],[],[],[],[],[],[31],[],[29,45],[],[0,35],[],[18,33],[],[],[39],[38],[],[],[],[20],[],[8,31]]"
false,false,"[[26,29],[7,39],[4],[],[2],[],[37],[1],[42],[14],[29,37,40],[],[],[],[9,36],[31],[],[],[],[25],[42],[],[],[],[],[19],[0],[],[34],[0,10,42],[33],[15],[],[30,37],[28],[],[14],[6,10,33],[],[1],[10],[],[8,20,29],[],[],[]]"
false,false,"[[21],[],[25],[],[],[],[],[],[17],[21],[39],[31],[],[33],[],[],[],[8],[],[],[29],[0,9,23,32],[],[21],[],[2,29,41],[45],[],[],[20,25],[],[11],[21],[13],[],[],[],[],[],[10],[],[25],[],[],[],[26]]"
false,false,"[[8],[],[11],[20,26],[44],[],[],[26,44],[0],[34],[31],[2,40],[],[38,45],[],[],[],[],[],[],[3],[],[],[],[43],[],[3,7],[],[],[],[43],[10,34],[41],[],[9,31],[],[],[],[13],[],[11],[32],[],[24,30],[4,7],[13]]"
false,false,"[[],[12,30,40],[41],[],[42],[6,36],[5],[],[31,32],[19,23],[],[],[1],[],[19],[33],[],[],[],[9,14,41],[44],[],[39],[9],[40],[],[27],[26],[],[],[1],[8],[8],[15],[],[],[5],[],[],[22],[1,24],[2,19,43],[4],[41],[20],[]]"
false,false,"[[3],[34],[],[0],[],[],[32],[],[26],[],[],[],[],[],[],[],[],[32,45],[],[],[],[],[],[],[],[44],[8],[],[31],[30],[29],[28],[6,17],[],[1],[],[],[],[],[],[],[],[],[],[25],[17]]"
false,false,"[[43],[17],[37],[],[20],[35],[28],[40],[19],[],[44],[13],[],[11],[],[],[],[1],[],[8],[4],[],[],[],[],[],[],[],[6,33,42],[],[],[43],[],[28],[],[5],[],[2],[],[],[7],[],[28],[0,31],[10],[]]"
false,false,"[[11],[],[11,35],[],[],[],[],[],[],[13],[21,38],[0,2],[17],[9,42],[],[],[36],[12,33],[],[28],[36],[10,23],[],[21,40],[],[],[],[],[19,43,45],[],[],[],[],[17],[],[2],[16,20],[],[10],[],[23],[],[13],[28],[],[28]]"
false,false,"[[18],[31],[6,11],[41],[],[],[2,15],[11],[],[41],[28],[2,7,12],[11,33],[],[20,31],[6],[],[26],[0],[],[14,42],[],[],[],[],[44],[17],[],[10],[],[],[1,14,43],[],[12],[42],[],[],[],[40],[],[38],[3,9],[20,34],[31,45],[25],[43]]"
false,false,"[[],[],[4],[5],[2],[3,23],[11],[11,13,15],[24],[],[],[6,7,28],[25,26,30],[7,25],[36],[7,25,26],[],[],[],[],[],[37],[45],[5],[8],[12,13,15,40],[12,15],[],[11],[],[12],[39,42],[],[38],[],[],[14,37],[21,36],[33],[31],[25],[],[31],[],[],[22]]"
false,false,"[[11],[],[15],[],[36],[],[40],[25],[43],[],[],[0],[16],[36,43],[16,40],[2,41],[12,14],[],[],[21,41],[],[19],[],[],[25],[7,24],[],[],[33],[],[40],[],[],[28],[],[],[4,13],[],[],[],[6,14,30],[15,19],[],[8,13],[],[]]"
false,false,"[[],[],[],[44],[],[25,31],[16],[],[],[],[],[],[],[22,31],[],[],[6,33],[24],[],[],[],[23,28],[13],[21],[17],[5],[37],[40],[21,40],[32],[41],[5,13,44],[29],[16],[],[42],[],[26],[],[44],[27,28],[30],[35],[],[3,31,39],[]]"
false,false,"[[],[10,39],[],[],[],[20],[],[],[33,36],[],[1,12],[22],[10],[],[],[],[],[],[],[],[5],[],[11],[],[31],[],[],[],[],[36],[],[24],[],[8],[],[],[8,29],[],[],[1],[],[],[],[],[45],[44]]"
false,false,"[[11],[],[24],[35],[30,31],[9],[10,18],[],[],[5,31],[6],[0,18,32],[],[],[],[],[21,33],[],[6,11,23,28,36],[],[],[16],[],[18],[2],[],[],[],[18],[],[4],[4,9],[11],[16],[],[3],[18],[],[],[],[],[],[],[],[],[]]"
false,false,"[[],[16],[24],[4],[3,16,25],[],[],[16,41],[],[26],[],[],[15],[22,26],[],[12],[1,4,7],[],[],[],[32],[],[13],[],[2,42],[4,38],[9,13],[],[],[],[37,38],[],[20],[],[],[39],[],[30],[25,30],[35],[],[7],[24],[],[],[]]"
false,false,"[[],[21,35],[8,27,28],[],[],[37],[28],[27],[2],[35],[39],[],[],[],[],[],[],[21],[21],[27,29],[],[1,17,18],[],[40],[],[],[],[2,7,19],[2,6],[19,42],[44],[],[],[],[],[1,9],[45],[5],[],[10],[23],[],[29],[],[30],[36]]"
false,false,"[[33,42],[],[],[],[],[],[],[32],[],[],[],[15],[],[],[15,24],[11,14,26],[],[],[],[32],[],[],[],[31],[14],[42],[15],[],[],[43],[35,41],[23],[7,19],[0],[38],[30],[],[41],[34],[],[],[30,37],[0,25],[29],[],[]]"
false,false,"[[],[],[],[],[],[],[8],[40],[6],[],[],[],[],[],[33,41],[],[],[32],[31],[],[],[45],[32,43],[36],[35],[],[41],[],[],[],[],[18,35],[17,22,36],[14,41],[],[24,31],[23,32],[],[],[],[7],[14,26,33],[],[22],[],[21]]"
false,false,"[[],[],[],[7,21],[],[],[8],[3,29,31],[6,10,37],[],[8],[],[],[30],[],[26,38],[],[38],[],[38],[],[3],[45],[],[42],[],[15],[],[],[7],[13],[7],[],[],[],[],[],[8],[15,17,19],[],[],[],[24],[],[],[22]]"
false,false,"[[],[16],[11],[],[],[26],[23,31,34],[],[],[11,31],[13],[2,9],[],[10],[],[],[1],[],[],[37],[39],[],[35],[6],[],[44],[5],[],[33],[42],[],[6,9],[],[28],[6],[22],[],[19],[],[20],[],[],[29],[],[25],[]]"
false,false,"[[31],[],[15],[],[],[27,43],[],[],[],[],[],[],[37],[],[45],[2],[],[],[22],[],[],[],[18,31],[],[27],[],[44],[5,24],[],[],[38],[0,22,43],[45],[],[36],[],[34,40],[12,42],[30],[40],[36,39],[],[37],[5,31],[26],[14,32]]"
false,false,"[[],[17,40],[],[18],[],[19],[],[],[15],[25],[15,21,28],[42],[45],[31,41],[],[8,10],[26],[1,29],[3],[5],[],[10],[],[],[45],[9],[16,41],[],[10],[17,32],[],[13],[29],[],[],[],[],[],[39,40],[38],[1,38,42],[13,26],[11,40],[],[],[12,24]]"
false,false,"[[],[3],[39],[1,25],[20],[],[],[],[],[],[12],[],[10,14],[28,30],[12,29],[],[35],[],[45],[],[4],[],[],[],[31],[3],[],[],[13],[14],[13],[24],[37],[],[],[16],[],[32],[],[2],[],[],[],[],[],[18]]"
false,false,"[[33],[],[9],[20],[],[],[],[29],[],[2],[33],[],[19],[],[],[],[41],[45],[],[12,31,32],[3],[25],[],[],[34],[21,36],[],[],[],[7],[],[19],[19,37],[0,10],[24],[],[25],[32],[],[40],[39],[16],[],[],[],[17]]"
false,false,"[[],[],[],[5,10,32],[],[3,26],[16],[37],[25,43],[26],[3,40],[44],[34],[],[],[],[6],[],[],[],[],[],[],[],[],[8],[5,9],[],[],[],[],[],[3,44],[36],[12],[],[33],[7],[],[],[10],[],[],[8],[11,32],[]]"
false,false,"[[],[],[25],[31,36],[42],[],[24],[],[],[],[20],[32,33],[38],[26],[28],[],[],[38],[33,35],[],[10,26],[],[26],[],[6],[2],[13,20,22],[],[14],[],[],[3],[11],[11,18],[],[18],[3],[],[12,17],[],[],[],[4],[],[],[]]"
false,false,"[[],[8,23],[41],[],[],[18,36],[10,41],[],[1,43],[17,42],[6],[23,38],[],[37],[40],[],[27],[9],[5,20],[20,39],[18,19],[32],[],[1,11,37],[33],[26,41],[25],[16],[29],[28],[],[],[21],[24],[],[],[5],[13,23],[11],[19],[14],[2,6,25],[9],[8],[],[]]"
false,false,"[[],[],[],[],[],[],[45],[17],[38,40,45],[12],[38],[17,25,26],[9],[],[],[],[],[7,11],[33,43],[],[],[28],[],[],[],[11],[11],[],[21,38],[],[44],[40],[37],[18],[],[],[],[32,44],[8,10,28],[],[8,31],[],[],[18],[30,37],[6,8]]"
false,false,"[[25],[15,18,30],[27,44],[],[],[],[],[],[13,41],[],[19],[37],[19],[8],[],[1,20,39],[],[],[1],[10,12],[15,42],[],[27],[],[],[0],[],[2,22],[31],[],[1],[28],[],[39],[],[],[],[11,38],[37],[15,33],[45],[8],[20],[],[2],[40]]"
false,false,"[[11],[],[],[],[],[],[],[],[13],[28],[24,33],[0],[],[8,14],[13],[25],[],[38],[29],[37],[],[],[],[],[10,28,43],[15],[],[33],[9,24],[18],[],[32],[31],[10,27],[],[],[],[19],[17],[],[],[],[],[24],[],[]]"
false,false,"[[],[13],[28],[26],[],[15],[],[],[],[],[30],[],[44],[1],[],[5],[],[34],[35,43],[],[],[45],[25],[],[],[22],[3],[],[2],[],[10],[],[],[],[17],[18],[41],[38],[37],[],[],[36],[],[18],[12],[21]]"
false,false,"[[],[11,27],[],[44],[15,26],[41],[],[],[],[],[],[1],[],[36],[],[4,23],[24],[],[],[25],[],[],[41],[15],[16],[19],[4],[1],[],[],[],[33],[],[31],[41],[44],[13],[44],[],[],[],[5,22,34],[],[],[3,35,37],[]]"
false,false,"[[],[14],[],[26],[],[],[17,37],[],[],[17],[26],[],[],[],[1],[28],[35],[6,9],[43],[],[],[40],[],[34,45],[],[],[3,10,33],[],[15],[],[],[],[37],[26],[23],[16],[],[6,32,41],[],[],[21],[37],[],[18],[],[23]]"
false,false,"[[3,29],[38],[],[0,13,22],[],[],[],[],[],[43],[],[37],[31,37],[3,36,41],[],[],[39],[],[],[],[],[33,37],[3],[],[27,33,38],[],[],[24,37],[29],[0,28,32],[45],[12],[29],[21,24],[37],[],[13],[11,12,21,27,34],[1,24],[16],[],[13],[],[9],[],[30]]"
false,false,"[[],[],[21],[],[6],[],[4,9],[27],[],[6],[],[],[],[],[28],[],[],[37],[25],[],[21,38],[2,20],[],[],[39],[18],[],[7,42],[14],[],[],[39],[],[],[],[],[],[17],[20],[24,31,45],[],[],[27],[],[],[39]]"
false,false,"[[9,16],[20,39],[11,31,33],[],[5,32],[4,33,44],[34],[37],[],[0,23,34],[],[2],[],[],[],[],[0],[],[],[],[1],[],[27],[9],[],[],[],[22],[],[],[41],[2],[4,45],[2,5,37],[6,9],[],[],[7,33],[],[1],[],[30],[],[],[5],[32]]"
false,false,"[[],[15,43],[20],[],[34],[26],[],[],[22,38],[15],[],[16],[],[],[],[1,9,42],[11,37],[],[35],[],[2],[],[8],[43],[],[],[5],[31],[],[45],[],[27],[],[],[4],[18],[],[16,45],[8],[],[],[],[15],[1,23],[],[29,37]]"
false,false,"[[19],[37],[],[],[],[],[33],[16,27],[],[],[45],[38],[],[],[28],[23],[7],[],[24],[0],[23],[29],[35],[15,20],[18],[],[],[7],[14],[21],[],[39,44],[],[6,42],[36],[22,41],[34],[1],[11],[31],[],[35],[33],[],[31],[10]]"
false,false,"[[1],[0,2],[1],[25],[],[25],[43],[],[29],[12],[44],[],[9],[44],[],[],[],[],[],[],[],[],[],[30,36],[],[3,5],[],[41],[],[8,44],[23],[],[],[],[],[],[23,40],[],[],[43],[36],[27],[],[6,39],[10,13,29],[]]"
false,false,"[[22],[15],[],[],[23],[27,30],[43],[],[],[],[],[30],[18],[],[29,31,33],[1],[34],[42],[12],[],[],[32],[0],[4],[],[39],[],[5],[],[14,38,41],[5,11],[14],[21],[14],[16],[],[],[],[29],[25],[],[29],[17],[6],[],[]]"
false,false,"[[],[],[22],[],[8,32],[],[],[],[4,29],[],[11],[10],[],[32],[],[],[],[44],[],[],[],[],[2,32],[],[],[43],[],[],[],[8],[],[36,38],[4,13,22],[],[],[],[31],[],[31],[],[],[],[],[25],[17],[]]"
false,false,"[[],[25],[37],[34,44],[39],[],[22],[],[38],[],[19,30],[],[],[25],[],[],[44],[],[],[10,26],[42],[],[6,36],[40],[],[1,13],[19],[],[],[],[10],[42],[],[],[3],[],[22],[2],[8],[4],[23],[],[20,31],[],[3,16],[]]"
false,false,"[[],[22],[],[15,16,33,36],[28,37],[37],[36,37],[],[],[44],[26],[],[17,24],[],[16,26],[3],[3,14],[12],[],[36],[],[],[1],[],[12],[],[10,14],[43],[4],[],[45],[],[],[3],[39],[],[3,6,19],[4,5,6,45],[],[34],[],[],[],[27],[9],[30,37]]"
false,false,"[[],[],[],[],[],[],[36],[],[],[18],[],[19],[37,42],[],[],[],[],[31],[9],[11,43],[],[],[],[],[],[],[],[],[38],[],[],[17],[],[],[],[],[6],[12,45],[28],[],[],[],[12],[19],[],[37]]"
false,false,"[[],[],[41],[],[],[31],[23],[41],[16,22,43],[],[11],[10,36],[],[],[],[27],[8],[],[],[33,38],[44],[33],[8,40],[6],[],[],[],[15],[42],[],[40],[5],[43],[19,21],[],[],[11],[45],[19],[44],[22,30],[2,7],[28],[8,32],[20,39],[37]]"
false,false,"[[7],[],[9,15],[22,33],[19,40],[],[],[0,11],[38,39],[2],[],[7],[],[41],[],[2,16],[15],[],[28,40],[4],[],[45],[3,24],[],[22],[],[],[],[18],[],[],[43],[],[3,40],[],[],[45],[],[8],[8],[4,18,33],[13],[],[31],[],[21,36]]"
false,false,"[[30],[],[3],[2,25],[19,37],[38],[],[],[],[],[],[],[],[32],[],[22,23],[],[],[32],[4,43],[],[],[15],[15],[],[3,28,44],[],[],[25,35],[],[0],[],[13,18],[],[35,40],[28,34],[],[4],[5],[],[34],[],[],[19],[25],[]]"
false,false,"[[4,20,22],[],[21,45],[28],[0,32],[],[18],[],[41],[44],[],[35],[34],[32],[],[],[],[],[6],[23],[0,32,42],[2],[0],[19],[],[],[],[],[3,35],[],[],[],[4,13,20],[],[12],[11,28],[],[],[],[],[],[8],[20],[],[9],[2]]"
false,false,"[[],[11,26],[],[19],[],[],[],[],[],[16],[],[1,44],[37],[],[],[38],[9,32],[],[],[3],[],[],[],[],[33],[],[1],[35],[36],[],[],[],[16],[24,34],[33],[27,42],[28],[12],[15],[],[],[],[35],[],[11],[]]"
false,false,"[[],[],[15,37,39],[6],[17],[],[3],[],[],[],[],[35],[13],[12],[32],[2],[],[4],[],[35],[],[39],[],[],[],[31],[],[],[32],[42],[],[25],[14,28],[36,40],[],[11,19,45],[33,43],[2],[],[2,21],[33,45],[43],[29],[36,41],[],[35,40]]"
false,false,"[[6,31],[],[11],[],[],[22],[0,22],[26],[20],[],[45],[2],[30],[17],[],[],[36],[13,31,34,44],[],[26],[8,41],[39],[5,6],[],[],[],[7,19],[],[],[],[12],[0,17],[],[],[17],[],[16],[],[41],[21],[],[20,38],[],[],[17],[10]]"
false,false,"[[],[],[8],[],[],[],[28],[],[2,25],[33],[12],[],[10],[],[24],[],[20,25],[20,34],[],[],[16,17,36],[32],[23],[22],[14,29],[8,16,27],[36],[25],[6],[24,38,43,45],[],[37,41],[21],[9],[17],[],[20,26],[31],[29],[44],[45],[31,44],[],[29],[39,41],[29,40]]"
false,false,"[[],[],[25,41],[23,42],[16],[13,41],[40],[15],[41],[23],[12],[],[10,40],[5,15],[],[7,13],[4,31],[],[],[28],[21],[20,28,41],[],[3,9,30,36],[43],[2,26],[25],[],[19,21],[],[23],[16],[],[],[],[],[23],[],[],[],[6,12],[2,5,8,21],[3],[24],[],[]]"
false,false,"[[37],[],[3],[2,9,23,26,31],[7],[],[],[4],[11],[3],[29],[8,26],[],[20,35],[],[21,26],[],[],[],[],[13],[15],[],[3],[31],[30],[3,11,15,44],[],[],[10],[25,35,42],[3,24],[],[],[],[13,30,45],[],[0],[],[],[],[],[30],[],[26],[35]]"
