Triangulated,Connected,Graph
false,false,"[[2],[3,6],[0],[1,29],[34],[32],[1,20,21,26],[10,45],[],[23],[7,13,32],[],[],[10,34,43],[38],[],[19,20,29,40],[],[26],[16],[6,16,22],[6,31],[20],[9],[30],[],[6,18],[],[31,34],[3,16,35],[24],[21,28],[5,10],[39,45],[4,13,28],[29],[40,43],[],[14],[33,40],[16,36,39],[],[],[13,36],[],[7,33],[]]"
false,false,"[[4,12,25,40],[7,17,27,29,41],[19,36,43],[17,45],[0,17,23,43],[13,26,42],[],[1,20],[],[],[12,27,36],[45],[0,10,21,24],[5],[42,44],[16,23,32,44],[15,27],[1,3,4,39],[],[2,26,31,39],[7,31,39],[12],[],[4,15],[12,32,35],[0],[5,19,32,40,44],[1,10,16,37],[],[1],[],[19,20],[15,24,26,43],[],[],[24],[2,10],[27,38],[37],[17,19,20],[0,26],[1,42,44],[5,14,41],[2,4,32],[14,15,26,41],[3,11],[]]"
false,false,"[[8,17,29,40],[],[4,10,19],[],[2,10,23],[],[10],[],[0],[],[2,4,6,22],[],[29],[],[],[32],[],[0,25],[20,37],[2,21,42],[18],[19],[10,34],[4],[],[17],[34],[29],[35],[0,12,27],[],[36],[15],[],[22,26],[28,42,44],[31],[18],[],[44],[0],[],[19,35],[],[35,39],[],[]]"
false,false,"[[1,11],[0],[6,13,22,35],[5,7],[8,15,34],[3],[2,17,38],[3,13,30],[4],[30],[],[0,31,37],[],[2,7],[],[4,23],[26],[6,43],[],[37],[25,27],[],[2,39],[15,36,37],[39,41],[20],[16,44],[20,39],[],[],[7,9,37,42],[11],[],[],[4],[2],[23],[11,19,23,30,44],[6],[22,24,27],[],[24],[30],[17],[26,37],[],[]]"
false,false,"[[],[2],[1],[],[7,12,36],[17],[15,26],[4,35],[24,36,41],[10],[9,29],[],[4,22],[],[23,29],[6,27],[],[5,45],[],[34,45],[33],[],[12,30,33],[14],[8],[40],[6],[15,36],[45],[10,14],[22,44],[],[],[20,22,40],[19],[7,38],[4,8,27,44],[],[35,41],[],[25,33,45],[8,38],[],[],[30,36],[17,19,28,40],[]]"
false,false,"[[15,16,24],[],[15],[16,31,43],[5,8,43],[4,9,36,38],[14],[20,23],[4,41],[5,42],[],[46],[20,22,43],[26],[6,33],[0,2],[0,3,19,30],[25],[30],[16],[7,12,24],[37],[12],[7],[0,20,26,30,42],[17],[13,24],[],[32,35,42],[],[16,18,24],[3],[28],[14,37,46],[35],[28,34],[5],[21,33],[5],[],[],[8],[9,24,28],[3,4,12,46],[],[],[11,33,43]]"
false,false,"[[],[36,37],[],[],[12,30,46],[22,24,27],[23],[17],[19],[38],[16],[],[4,22],[16,31,32],[45],[],[10,13],[7,33,43],[39],[8,35],[32,33,36,41],[34,38],[5,12],[6],[5],[],[43],[5,41],[37],[],[4,43],[13,33],[13,20,37],[17,20,31],[21],[19],[1,20],[1,28,32,39],[9,21],[18,37],[],[20,27],[],[17,26,30],[],[14],[4]]"
false,false,"[[],[],[],[],[],[25],[],[],[],[45],[],[17],[26,39],[45],[28,43],[28,31],[],[11,45],[],[32],[35],[],[33,41],[44],[],[5],[12],[],[14,15],[33],[],[15],[19,36],[22,29],[36],[20],[32,34],[],[],[12],[],[22,44],[],[14],[23,41,45],[9,13,17,44],[]]"
false,false,"[[14,20,32,40,42],[3,11,13,38,41],[13],[1,7,8,12,18,31],[],[29],[9],[3,22],[3],[6],[],[1],[3,17,20,43],[1,2,41],[0,35],[],[18,31],[12,40],[3,16],[33],[0,12],[],[7,26],[],[],[],[22,39],[],[35],[5],[],[3,16],[0,45],[19,45],[],[14,28],[],[39],[1],[26,37],[0,17],[1,13],[0],[12,44],[43],[32,33,46],[45]]"
false,false,"[[5],[12,34],[46],[],[43],[0],[],[],[],[17],[39,40],[19],[1,36],[42,45],[],[25,37],[20],[9,29],[],[11],[16],[],[],[],[28,31],[15,32],[],[],[24],[17],[],[24],[25],[],[1],[],[12],[15],[],[10],[10,45],[],[13],[4],[],[13,40],[2]]"
false,false,"[[28],[46],[17,26,38],[18],[27,46],[17,31,44],[39],[],[28,45],[10,11],[9,26,30,33],[9,15,41],[],[17,32],[],[11,21,31],[],[2,5,13,41],[3],[31,37],[25,35],[15,26],[45],[],[32,36],[20],[2,10,21,41],[4,31],[0,8],[],[10,36],[5,15,19,27],[13,24,42],[10],[],[20,36],[24,30,35,43],[19],[2],[6,41],[],[11,17,26,39],[32,44],[36],[5,42],[8,22],[1,4]]"
false,false,"[[9,44],[10],[39],[14,34],[10,17,40],[46],[9],[18,25],[38,43,46],[0,6,30,38,43],[1,4],[32],[],[],[3],[22,45],[],[4,18],[7,17,25],[],[],[22],[15,21,25,32],[38],[39],[7,18,22,40],[],[32],[],[],[9],[],[11,22,27],[45],[3],[],[],[],[8,9,23],[2,24,40],[4,25,39],[43],[],[8,9,41],[0],[15,33],[5,8]]"
false,false,"[[35],[10],[],[],[],[11,23],[26,38],[20],[38],[],[1],[5,30,36],[15],[17,25,43],[26,29],[12],[],[13,32],[23],[30,32],[7,35],[],[],[5,18],[46],[13],[6,14],[],[39],[14],[11,19],[42],[17,19],[44],[],[0,20,41],[11],[45],[6,8,40,45],[28],[38,43],[35,44],[31,45],[13,40],[33,41],[37,38,42],[24]]"
false,false,"[[29],[39,46],[],[17],[15,16],[36],[21,43],[],[],[23,30,35],[25,33,37,38],[],[17],[],[],[4,23],[4,34,44],[3,12],[26,35,42],[21,25],[],[6,19,22],[21],[9,15],[],[10,19,30],[18,33],[],[29],[0,28,30,45],[9,25,29],[],[],[10,26,43],[16],[9,18,37,45],[5],[10,35,46],[10,44,45,46],[1,45],[43],[],[18],[6,33,40],[16,38],[29,35,38,39],[1,37,38]]"
false,false,"[[2,10,39],[3],[0,14,28,36,38],[1,27,32],[9],[32,41],[29,30,43],[44],[16,25,27,38,46],[4,42],[0,44],[32],[],[21,42],[2],[37],[8,17,24,35],[16,32,35,41],[21,39],[43],[],[13,18,34,38],[],[],[16,43],[8,41],[],[3,8],[2],[6,37,38],[6],[],[3,5,11,17,33],[32,37,43],[21],[16,17],[2],[15,29,33],[2,8,21,29],[0,18],[],[5,17,25],[9,13],[6,19,24,33],[7,10],[],[8]]"
false,false,"[[5,30,39],[6,12,44],[5],[14,18,42],[],[0,2,19],[1],[13,26,35,41],[16,20],[],[19,29],[35],[1,42],[7],[3],[],[8,36],[25,41],[3,36],[5,10],[8,31,42],[],[25,39],[],[],[17,22],[7],[31],[44,45],[10],[0],[20,27,37,45],[],[],[46],[7,11],[16,18,41],[31],[],[0,22],[],[7,17,36,42],[3,12,20,41],[],[1,28],[28,31],[34]]"
false,false,"[[35],[13,33],[7],[6,19,22],[36],[28,42],[3,17,37],[2,23,44],[23,38],[11,12,45],[],[9],[9,40],[1],[44],[45],[22,25],[6,38],[],[3,20],[19],[24,29,37],[3,16],[7,8],[21,40,45],[16],[39],[],[5],[21],[],[],[],[1,40,42],[],[0],[4],[6,21,45],[8,17],[26,40],[12,24,33,39],[],[5,33],[],[7,14],[9,15,24,37],[]]"
false,false,"[[33],[11],[],[29],[34],[],[39],[12,13,26],[22,24],[41],[11,12,42],[1,10,15,23,38],[7,10],[7,15,17,21],[],[11,13,36],[],[13],[28,31],[],[],[13,36,39],[8],[11],[8],[27,28],[7],[25,40],[18,25,41],[3,46],[],[18],[],[0],[4,39],[45],[15,21,42],[],[11],[6,21,34],[27],[9,28],[10,36,43],[42],[46],[35],[29,44]]"
false,false,"[[24,25,45],[42],[14],[30,35],[],[],[45],[],[9],[8],[],[43],[],[],[2,33],[],[],[20,46],[],[39],[17,27],[],[45],[],[0],[0],[32],[20],[30],[],[3,28],[],[26,35],[14],[44],[3,32,46],[45],[],[],[19],[],[],[1,46],[11],[34],[0,6,22,36],[17,35,42]]"
false,false,"[[7],[9],[],[],[],[27],[18,35],[0,27,39],[],[1],[36],[],[28,40,43],[33,39],[],[24,35],[31,32],[30],[6,45],[],[24,30,34],[40],[27,45],[42],[15,20],[38,41],[],[5,7,22],[12,32],[42],[17,20,33],[16,46],[16,28],[13,30,45],[20,39],[6,15],[10],[38],[25,37,45],[7,13,34],[12,21],[25],[23,29,45],[12],[],[18,22,33,38,42],[31]]"
false,false,"[[],[28,37],[4,14,21,24,35],[14,27],[2,20,41],[21],[13],[20],[30,45],[24,25],[25],[],[],[6],[2,3,43],[],[],[],[37],[22,25],[4,7,22],[2,5],[19,20],[30,35],[2,9,34],[9,10,19],[38,42],[3,38],[1],[],[8,23],[],[37],[],[24],[2,23,39],[],[1,18,32],[26,27,42],[35,46],[],[4],[26,38],[14,45],[],[8,43],[39]]"
false,false,"[[14,17],[5,25,29],[14,37],[30,35],[11],[1],[30],[9],[13,32],[7],[],[4,18],[],[8,22,28],[0,2,16,34,35],[],[14],[0],[11],[],[43],[],[13,37,38],[],[44],[1,26,43],[25],[33],[13],[1,45],[3,6],[44],[8],[27],[14],[3,14,40],[],[2,22,40],[22],[42],[35,37],[],[39],[20,25],[24,31],[29],[]]"
false,false,"[[],[29,35],[42],[21,43,44],[8],[],[13],[],[4,25],[],[20,45],[14,35],[32,34],[6],[11],[42],[39],[25],[40],[],[10,29],[3],[42],[40],[],[8,17,27,40],[44],[25],[41],[1,20],[43],[40],[12],[],[12,43],[1,11],[46],[],[],[16],[18,23,25,31],[28],[2,15,22],[3,30,34],[3,26],[10],[36]]"
false,false,"[[],[20,34],[42],[10,13,44],[30],[15],[13],[12],[16,27],[13],[3,12,37],[21],[7,10,36,37,43],[3,6,9,33],[39],[5,42],[8,43],[43],[22],[21],[1,21,27,38],[11,19,20,22],[18,21,26,45],[],[37],[],[22,43,46],[8,20,29,40],[],[27,43],[4],[34],[],[13,44],[1,31,36],[],[12,34,41],[10,12,24],[20],[14],[27,43],[36],[2,15,44],[12,16,17,26,29,40],[3,33,42],[22],[26]]"
false,false,"[[9,11],[30,36],[15],[26],[5,14,33,41],[4,28],[31],[39],[38],[0,24],[34],[0,31],[],[],[4],[2],[],[],[],[23,32],[39],[],[],[19],[9,38],[34],[3,27],[26,45],[5,37],[],[1,34],[6,11,41],[19],[4,39],[10,25,30],[],[1],[28],[8,24],[7,20,33],[],[4,31],[43],[42],[],[27],[]]"
false,false,"[[2,22],[13],[0,45],[5,18,43],[21],[3,12,36],[12],[],[35],[],[24],[14],[5,6],[1,20],[11,33,43],[],[26],[],[3],[25,45],[13,23],[4],[0],[20],[10,41],[19,31],[16,36],[],[45],[32],[34],[25],[29],[14,36],[30,41],[8],[5,26,33],[39],[40],[37,46],[38,42],[24,34],[40],[3,14],[],[2,19,28],[39]]"
false,false,"[[23],[31,38],[27],[6],[16,35],[28],[3],[],[17],[],[],[24],[],[],[15,25,40],[14,38],[4,20],[8,34,43],[26],[29,37],[16],[],[24,32,37],[0,45],[11,22,35,44],[14,42],[18,36,39,41],[2],[5,30],[19],[28,39],[1,40],[22,42],[],[17],[4,24,36,42],[26,35],[19,22],[1,15],[26,30],[14,31],[26],[25,32,35],[17],[24],[23],[]]"
false,false,"[[],[],[3,21,33],[2,40,42],[22],[7,22],[20,29],[5,16],[],[],[38],[17,30],[29],[],[30,45],[42],[7,41,43],[11,29],[],[21,30],[6],[2,19,26],[4,5,37],[],[],[43],[21,34],[],[30],[6,12,17,46],[11,14,19,28],[],[37],[2,42],[26],[44],[],[22,32,44],[10,41],[45],[3,41,45],[16,38,40],[3,15,33],[16,25],[35,37],[14,39,40],[29]]"
false,false,"[[7,22],[6,18],[24],[30],[],[12],[1],[0,28,44],[11,24],[16],[39,46],[8,39],[5],[31],[25],[],[9],[21,22,42],[1,40],[21],[],[17,19],[0,17],[27,39],[2,8],[14,46],[],[23,28],[7,27,31],[],[3],[13,28],[46],[36,43],[38],[42,45],[33],[38],[34,37],[10,11,23,46],[18],[],[17,35,43],[33,42],[7],[35],[10,25,32,39]]"
false,false,"[[21,43],[13,18,46],[21],[10],[26,35,37],[30,35],[25],[],[25,41],[17],[3,14],[36],[27,30],[1],[10,16],[28],[14,30],[9],[1],[24,33,41],[39,42],[0,2,37],[32],[25],[19,37,38],[6,8,23,26,41,46],[4,25],[12],[15,36],[46],[5,12,16,37],[],[22],[19],[],[4,5,45],[11,28],[4,21,24,30,39],[24],[20,37],[],[8,19,25,46],[20],[0],[],[35],[1,25,29,41]]"
false,false,"[[9],[5,15],[46],[5,13,27],[30,31,40],[1,3],[20,29,30],[],[12,32],[0,34,46],[],[28,45],[8],[3],[20],[1,18],[39],[],[15,28],[23,28],[6,14,32,44],[],[40],[19],[],[28],[39],[3],[11,18,19,25],[6,36],[4,6],[4,45],[8,20],[],[9,41],[],[29],[],[],[16,26],[4,22],[34],[],[],[20],[11,31],[2,9]]"
false,false,"[[33],[10,23,28,38,42,45],[],[22],[46],[],[11,24],[],[33],[17,45],[1,25],[6,27,30],[],[18],[22],[],[31,34],[9,25,37,42],[13,45],[],[21,22],[20,29],[3,14,20,44,45],[1,30,34],[6,45],[10,17],[30],[11,34,45],[1,36],[21,44],[11,23,26,35],[16],[],[0,8],[16,23,27],[30],[28,44],[17],[1],[],[],[],[1,17],[],[22,29,36],[1,9,18,22,24,27],[4]]"
false,false,"[[13,40],[32,44,46],[41],[],[],[],[31],[23,38],[26,28,37,38],[],[],[18,23],[40],[0,18,34,35,37],[],[18,23],[32],[],[11,13,15],[36],[],[],[],[7,11,15,40],[],[43],[8],[38],[8],[],[],[6,43],[1,16,34,42],[39],[13,32],[13],[19,38],[8,13],[7,8,27,36],[33],[0,12,23],[2],[32],[25,31],[1],[],[1]]"
false,false,"[[2,5,18,38],[7,16,38,40],[0,28],[4,42,46],[3],[0,16],[16],[1,22,36],[27],[25,40,43],[33],[],[],[],[],[38],[1,5,6],[35],[0],[33],[],[32],[7,23,32],[22],[43],[9,36],[31],[8],[2,36],[],[],[26],[21,22],[10,19],[],[17,44],[7,25,28],[],[0,1,15],[],[1,9],[],[3],[9,24],[35],[],[3]]"
false,false,"[[27],[16,17,33,42],[7],[19],[],[],[42],[2,14,43],[],[],[17,29],[12,22],[11,20,34,38],[17,37],[7,28],[17],[1,36,37,38],[1,10,13,15,31],[],[3,21,23],[12],[19,44],[11,31,40],[19,24],[23,25],[24,32,37,45],[28],[0,45],[14,26],[10],[],[17,22],[25,40],[1,46],[12],[],[16,42],[13,16,25],[12,16],[44],[22,32],[46],[1,6,36],[7],[21,39],[25,27,46],[33,41,45]]"
false,false,"[[40],[19],[4,12,40],[],[2,9,23,25],[41],[24],[32],[18,40],[4,11,34,38],[31,36],[9,29],[2,17,25,40],[40],[],[],[33],[12],[8],[1,27,31,32],[21],[20,32,35],[27,44],[4,40],[6],[4,12,31],[29,31],[19,22,40],[],[11,26],[44],[10,19,25,26],[7,19,21,36,42],[16],[9],[21,39,45],[10,32],[],[9],[35],[0,2,8,12,13,23,27],[5],[32],[],[22,30],[35],[]]"
false,false,"[[46],[],[],[27,30],[18],[13],[21,40],[],[28,30],[13,40],[],[28],[16],[5,9,18],[21,23],[],[12],[31,35,41],[4,13,24],[],[38],[6,14],[40],[14,29,30],[18,27,32],[45],[43],[3,24],[8,11],[23,36,42,45],[3,8,23],[17,42],[24,37,43],[],[],[17],[29],[32],[20],[],[6,9,22],[17],[29,31],[26,32],[],[25,29,46],[0,45]]"
false,false,"[[22],[33],[16,46],[21,28,32,41],[13,24],[7,36],[32],[5,8,38,44],[7,17],[44],[46],[22],[42],[4,31],[19,30],[16,27],[2,15],[8],[],[14],[],[3,28],[0,11,36],[37],[4,39,42],[26],[25],[15],[3,21,33,46],[],[14],[13],[3,6],[1,28],[],[],[5,22],[23],[7],[24],[46],[3],[12,24],[],[7,9],[],[2,10,28,40]]"
false,false,"[[25,34,39],[19,28,30,32,46],[13],[41],[6],[33],[4,33],[],[34],[],[],[],[25],[2],[],[],[37],[40],[39],[1,26,33],[33,38],[38],[29],[],[42],[0,12],[19],[39],[1],[22,36],[1,32],[],[1,30,39,42,45],[5,6,19,20],[0,8],[],[29],[16],[20,21],[0,18,27,32,43,46],[17],[3],[24,32],[39,45],[],[32,43],[1,39]]"
